week,matchup_index,team_key,team_name,stat_id,stat,value
12,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,24,SA,39
12,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,26,SV%,0.897
12,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,27,SHO,0
12,4,465.l.83511.t.5,Hughes your daddy,1,G,6
12,4,465.l.83511.t.5,Hughes your daddy,2,A,15
12,4,465.l.83511.t.5,Hughes your daddy,4,+/-,-1
12,4,465.l.83511.t.5,Hughes your daddy,5,PIM,6
12,4,465.l.83511.t.5,Hughes your daddy,8,PPP,4
12,4,465.l.83511.t.5,Hughes your daddy,11,SHP,0
12,4,465.l.83511.t.5,Hughes your daddy,14,SOG,70
12,4,465.l.83511.t.5,Hughes your daddy,16,FW,87
12,4,465.l.83511.t.5,Hughes your daddy,31,HIT,24
12,4,465.l.83511.t.5,Hughes your daddy,32,BLK,27
12,4,465.l.83511.t.5,Hughes your daddy,19,W,1
12,4,465.l.83511.t.5,Hughes your daddy,22,GA,14
12,4,465.l.83511.t.5,Hughes your daddy,23,GAA,4.22
12,4,465.l.83511.t.5,Hughes your daddy,25,SV,80
12,4,465.l.83511.t.5,Hughes your daddy,24,SA,94
12,4,465.l.83511.t.5,Hughes your daddy,26,SV%,0.851
12,4,465.l.83511.t.5,Hughes your daddy,27,SHO,0
12,5,465.l.83511.t.6,Sask Squatches,1,G,5
12,5,465.l.83511.t.6,Sask Squatches,2,A,15
12,5,465.l.83511.t.6,Sask Squatches,4,+/-,-4
12,5,465.l.83511.t.6,Sask Squatches,5,PIM,22
12,5,465.l.83511.t.6,Sask Squatches,8,PPP,5
12,5,465.l.83511.t.6,Sask Squatches,11,SHP,1
12,5,465.l.83511.t.6,Sask Squatches,14,SOG,68
12,5,465.l.83511.t.6,Sask Squatches,16,FW,41
12,5,465.l.83511.t.6,Sask Squatches,31,HIT,49
12,5,465.l.83511.t.6,Sask Squatches,32,BLK,27
12,5,465.l.83511.t.6,Sask Squatches,19,W,2
12,5,465.l.83511.t.6,Sask Squatches,22,GA,12
12,5,465.l.83511.t.6,Sask Squatches,23,GAA,3.05
12,5,465.l.83511.t.6,Sask Squatches,25,SV,104
12,5,465.l.83511.t.6,Sask Squatches,24,SA,116
12,5,465.l.83511.t.6,Sask Squatches,26,SV%,0.897
12,5,465.l.83511.t.6,Sask Squatches,27,SHO,0
12,5,465.l.83511.t.7,Boats and Ahos,1,G,7
12,5,465.l.83511.t.7,Boats and Ahos,2,A,10
12,5,465.l.83511.t.7,Boats and Ahos,4,+/-,-4
12,5,465.l.83511.t.7,Boats and Ahos,5,PIM,14
12,5,465.l.83511.t.7,Boats and Ahos,8,PPP,4
12,5,465.l.83511.t.7,Boats and Ahos,11,SHP,0
12,5,465.l.83511.t.7,Boats and Ahos,14,SOG,83
12,5,465.l.83511.t.7,Boats and Ahos,16,FW,77
12,5,465.l.83511.t.7,Boats and Ahos,31,HIT,46
12,5,465.l.83511.t.7,Boats and Ahos,32,BLK,34
12,5,465.l.83511.t.7,Boats and Ahos,19,W,1
12,5,465.l.83511.t.7,Boats and Ahos,22,GA,2
12,5,465.l.83511.t.7,Boats and Ahos,23,GAA,2.0
12,5,465.l.83511.t.7,Boats and Ahos,25,SV,18
12,5,465.l.83511.t.7,Boats and Ahos,24,SA,20
12,5,465.l.83511.t.7,Boats and Ahos,26,SV%,0.9
12,5,465.l.83511.t.7,Boats and Ahos,27,SHO,0
12,6,465.l.83511.t.8,Bros before Ahos,1,G,6
12,6,465.l.83511.t.8,Bros before Ahos,2,A,11
12,6,465.l.83511.t.8,Bros before Ahos,4,+/-,-1
12,6,465.l.83511.t.8,Bros before Ahos,5,PIM,44
12,6,465.l.83511.t.8,Bros before Ahos,8,PPP,6
12,6,465.l.83511.t.8,Bros before Ahos,11,SHP,0
12,6,465.l.83511.t.8,Bros before Ahos,14,SOG,74
12,6,465.l.83511.t.8,Bros before Ahos,16,FW,88
12,6,465.l.83511.t.8,Bros before Ahos,31,HIT,24
12,6,465.l.83511.t.8,Bros before Ahos,32,BLK,38
12,6,465.l.83511.t.8,Bros before Ahos,19,W,0
12,6,465.l.83511.t.8,Bros before Ahos,22,GA,7
12,6,465.l.83511.t.8,Bros before Ahos,23,GAA,4.77
12,6,465.l.83511.t.8,Bros before Ahos,25,SV,32
12,6,465.l.83511.t.8,Bros before Ahos,24,SA,39
12,6,465.l.83511.t.8,Bros before Ahos,26,SV%,0.821
12,6,465.l.83511.t.8,Bros before Ahos,27,SHO,0
12,6,465.l.83511.t.9,Dan's Dazzling Team,1,G,0
12,6,465.l.83511.t.9,Dan's Dazzling Team,2,A,8
12,6,465.l.83511.t.9,Dan's Dazzling Team,4,+/-,0
12,6,465.l.83511.t.9,Dan's Dazzling Team,5,PIM,6
12,6,465.l.83511.t.9,Dan's Dazzling Team,8,PPP,2
12,6,465.l.83511.t.9,Dan's Dazzling Team,11,SHP,0
12,6,465.l.83511.t.9,Dan's Dazzling Team,14,SOG,43
12,6,465.l.83511.t.9,Dan's Dazzling Team,16,FW,34
12,6,465.l.83511.t.9,Dan's Dazzling Team,31,HIT,26
12,6,465.l.83511.t.9,Dan's Dazzling Team,32,BLK,24
12,6,465.l.83511.t.9,Dan's Dazzling Team,19,W,0
12,6,465.l.83511.t.9,Dan's Dazzling Team,22,GA,5
12,6,465.l.83511.t.9,Dan's Dazzling Team,23,GAA,5.0
12,6,465.l.83511.t.9,Dan's Dazzling Team,25,SV,17
12,6,465.l.83511.t.9,Dan's Dazzling Team,24,SA,22
12,6,465.l.83511.t.9,Dan's Dazzling Team,26,SV%,0.773
12,6,465.l.83511.t.9,Dan's Dazzling Team,27,SHO,0
13,1,465.l.83511.t.1,Jagrbombs,1,G,
13,1,465.l.83511.t.1,Jagrbombs,2,A,
13,1,465.l.83511.t.1,Jagrbombs,4,+/-,
13,1,465.l.83511.t.1,Jagrbombs,5,PIM,
13,1,465.l.83511.t.1,Jagrbombs,8,PPP,
13,1,465.l.83511.t.1,Jagrbombs,11,SHP,
13,1,465.l.83511.t.1,Jagrbombs,14,SOG,
13,1,465.l.83511.t.1,Jagrbombs,16,FW,
13,1,465.l.83511.t.1,Jagrbombs,31,HIT,
13,1,465.l.83511.t.1,Jagrbombs,32,BLK,
13,1,465.l.83511.t.1,Jagrbombs,19,W,
13,1,465.l.83511.t.1,Jagrbombs,22,GA,
13,1,465.l.83511.t.1,Jagrbombs,23,GAA,
13,1,465.l.83511.t.1,Jagrbombs,25,SV,
13,1,465.l.83511.t.1,Jagrbombs,24,SA,
13,1,465.l.83511.t.1,Jagrbombs,26,SV%,
13,1,465.l.83511.t.1,Jagrbombs,27,SHO,
13,1,465.l.83511.t.5,Hughes your daddy,1,G,
13,1,465.l.83511.t.5,Hughes your daddy,2,A,
13,1,465.l.83511.t.5,Hughes your daddy,4,+/-,
13,1,465.l.83511.t.5,Hughes your daddy,5,PIM,
13,1,465.l.83511.t.5,Hughes your daddy,8,PPP,
13,1,465.l.83511.t.5,Hughes your daddy,11,SHP,
13,1,465.l.83511.t.5,Hughes your daddy,14,SOG,
13,1,465.l.83511.t.5,Hughes your daddy,16,FW,
13,1,465.l.83511.t.5,Hughes your daddy,31,HIT,
13,1,465.l.83511.t.5,Hughes your daddy,32,BLK,
13,1,465.l.83511.t.5,Hughes your daddy,19,W,
13,1,465.l.83511.t.5,Hughes your daddy,22,GA,
13,1,465.l.83511.t.5,Hughes your daddy,23,GAA,
13,1,465.l.83511.t.5,Hughes your daddy,25,SV,
13,1,465.l.83511.t.5,Hughes your daddy,24,SA,
13,1,465.l.83511.t.5,Hughes your daddy,26,SV%,
13,1,465.l.83511.t.5,Hughes your daddy,27,SHO,
13,2,465.l.83511.t.2,Bar Down Beauties,1,G,
13,2,465.l.83511.t.2,Bar Down Beauties,2,A,
13,2,465.l.83511.t.2,Bar Down Beauties,4,+/-,
13,2,465.l.83511.t.2,Bar Down Beauties,5,PIM,
13,2,465.l.83511.t.2,Bar Down Beauties,8,PPP,
13,2,465.l.83511.t.2,Bar Down Beauties,11,SHP,
13,2,465.l.83511.t.2,Bar Down Beauties,14,SOG,
13,2,465.l.83511.t.2,Bar Down Beauties,16,FW,
13,2,465.l.83511.t.2,Bar Down Beauties,31,HIT,
13,2,465.l.83511.t.2,Bar Down Beauties,32,BLK,
13,2,465.l.83511.t.2,Bar Down Beauties,19,W,
13,2,465.l.83511.t.2,Bar Down Beauties,22,GA,
13,2,465.l.83511.t.2,Bar Down Beauties,23,GAA,
13,2,465.l.83511.t.2,Bar Down Beauties,25,SV,
13,2,465.l.83511.t.2,Bar Down Beauties,24,SA,
13,2,465.l.83511.t.2,Bar Down Beauties,26,SV%,
13,2,465.l.83511.t.2,Bar Down Beauties,27,SHO,
13,2,465.l.83511.t.7,Boats and Ahos,1,G,
13,2,465.l.83511.t.7,Boats and Ahos,2,A,
13,2,465.l.83511.t.7,Boats and Ahos,4,+/-,
13,2,465.l.83511.t.7,Boats and Ahos,5,PIM,
13,2,465.l.83511.t.7,Boats and Ahos,8,PPP,
13,2,465.l.83511.t.7,Boats and Ahos,11,SHP,
13,2,465.l.83511.t.7,Boats and Ahos,14,SOG,
13,2,465.l.83511.t.7,Boats and Ahos,16,FW,
13,2,465.l.83511.t.7,Boats and Ahos,31,HIT,
13,2,465.l.83511.t.7,Boats and Ahos,32,BLK,
13,2,465.l.83511.t.7,Boats and Ahos,19,W,
13,2,465.l.83511.t.7,Boats and Ahos,22,GA,
13,2,465.l.83511.t.7,Boats and Ahos,23,GAA,
13,2,465.l.83511.t.7,Boats and Ahos,25,SV,
13,2,465.l.83511.t.7,Boats and Ahos,24,SA,
13,2,465.l.83511.t.7,Boats and Ahos,26,SV%,
13,2,465.l.83511.t.7,Boats and Ahos,27,SHO,
13,3,465.l.83511.t.3,Autodraft Anomalies,1,G,
13,3,465.l.83511.t.3,Autodraft Anomalies,2,A,
13,3,465.l.83511.t.3,Autodraft Anomalies,4,+/-,
13,3,465.l.83511.t.3,Autodraft Anomalies,5,PIM,
13,3,465.l.83511.t.3,Autodraft Anomalies,8,PPP,
13,3,465.l.83511.t.3,Autodraft Anomalies,11,SHP,
13,3,465.l.83511.t.3,Autodraft Anomalies,14,SOG,
13,3,465.l.83511.t.3,Autodraft Anomalies,16,FW,
13,3,465.l.83511.t.3,Autodraft Anomalies,31,HIT,
13,3,465.l.83511.t.3,Autodraft Anomalies,32,BLK,
13,3,465.l.83511.t.3,Autodraft Anomalies,19,W,
13,3,465.l.83511.t.3,Autodraft Anomalies,22,GA,
13,3,465.l.83511.t.3,Autodraft Anomalies,23,GAA,
13,3,465.l.83511.t.3,Autodraft Anomalies,25,SV,
13,3,465.l.83511.t.3,Autodraft Anomalies,24,SA,
13,3,465.l.83511.t.3,Autodraft Anomalies,26,SV%,
13,3,465.l.83511.t.3,Autodraft Anomalies,27,SHO,
13,3,465.l.83511.t.9,Dan's Dazzling Team,1,G,
13,3,465.l.83511.t.9,Dan's Dazzling Team,2,A,
13,3,465.l.83511.t.9,Dan's Dazzling Team,4,+/-,
13,3,465.l.83511.t.9,Dan's Dazzling Team,5,PIM,
13,3,465.l.83511.t.9,Dan's Dazzling Team,8,PPP,
13,3,465.l.83511.t.9,Dan's Dazzling Team,11,SHP,
13,3,465.l.83511.t.9,Dan's Dazzling Team,14,SOG,
13,3,465.l.83511.t.9,Dan's Dazzling Team,16,FW,
13,3,465.l.83511.t.9,Dan's Dazzling Team,31,HIT,
13,3,465.l.83511.t.9,Dan's Dazzling Team,32,BLK,
13,3,465.l.83511.t.9,Dan's Dazzling Team,19,W,
13,3,465.l.83511.t.9,Dan's Dazzling Team,22,GA,
13,3,465.l.83511.t.9,Dan's Dazzling Team,23,GAA,
13,3,465.l.83511.t.9,Dan's Dazzling Team,25,SV,
13,3,465.l.83511.t.9,Dan's Dazzling Team,24,SA,
13,3,465.l.83511.t.9,Dan's Dazzling Team,26,SV%,
13,3,465.l.83511.t.9,Dan's Dazzling Team,27,SHO,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,1,G,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,2,A,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,4,+/-,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,5,PIM,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,8,PPP,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,11,SHP,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,14,SOG,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,16,FW,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,31,HIT,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,32,BLK,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,19,W,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,22,GA,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,23,GAA,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,25,SV,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,24,SA,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,26,SV%,
13,4,465.l.83511.t.4,Trocheck Backcheck Paycheque,27,SHO,
13,4,465.l.83511.t.10,robert's Fabulous Team,1,G,
13,4,465.l.83511.t.10,robert's Fabulous Team,2,A,
13,4,465.l.83511.t.10,robert's Fabulous Team,4,+/-,
13,4,465.l.83511.t.10,robert's Fabulous Team,5,PIM,
13,4,465.l.83511.t.10,robert's Fabulous Team,8,PPP,
13,4,465.l.83511.t.10,robert's Fabulous Team,11,SHP,
13,4,465.l.83511.t.10,robert's Fabulous Team,14,SOG,
13,4,465.l.83511.t.10,robert's Fabulous Team,16,FW,
13,4,465.l.83511.t.10,robert's Fabulous Team,31,HIT,
13,4,465.l.83511.t.10,robert's Fabulous Team,32,BLK,
13,4,465.l.83511.t.10,robert's Fabulous Team,19,W,
13,4,465.l.83511.t.10,robert's Fabulous Team,22,GA,
13,4,465.l.83511.t.10,robert's Fabulous Team,23,GAA,
13,4,465.l.83511.t.10,robert's Fabulous Team,25,SV,
13,4,465.l.83511.t.10,robert's Fabulous Team,24,SA,
13,4,465.l.83511.t.10,robert's Fabulous Team,26,SV%,
13,4,465.l.83511.t.10,robert's Fabulous Team,27,SHO,
13,5,465.l.83511.t.6,Sask Squatches,1,G,
13,5,465.l.83511.t.6,Sask Squatches,2,A,
13,5,465.l.83511.t.6,Sask Squatches,4,+/-,
13,5,465.l.83511.t.6,Sask Squatches,5,PIM,
13,5,465.l.83511.t.6,Sask Squatches,8,PPP,
13,5,465.l.83511.t.6,Sask Squatches,11,SHP,
13,5,465.l.83511.t.6,Sask Squatches,14,SOG,
13,5,465.l.83511.t.6,Sask Squatches,16,FW,
13,5,465.l.83511.t.6,Sask Squatches,31,HIT,
13,5,465.l.83511.t.6,Sask Squatches,32,BLK,
13,5,465.l.83511.t.6,Sask Squatches,19,W,
13,5,465.l.83511.t.6,Sask Squatches,22,GA,
13,5,465.l.83511.t.6,Sask Squatches,23,GAA,
13,5,465.l.83511.t.6,Sask Squatches,25,SV,
13,5,465.l.83511.t.6,Sask Squatches,24,SA,
13,5,465.l.83511.t.6,Sask Squatches,26,SV%,
13,5,465.l.83511.t.6,Sask Squatches,27,SHO,
13,5,465.l.83511.t.11,P Diddlers,1,G,
13,5,465.l.83511.t.11,P Diddlers,2,A,
13,5,465.l.83511.t.11,P Diddlers,4,+/-,
13,5,465.l.83511.t.11,P Diddlers,5,PIM,
13,5,465.l.83511.t.11,P Diddlers,8,PPP,
13,5,465.l.83511.t.11,P Diddlers,11,SHP,
13,5,465.l.83511.t.11,P Diddlers,14,SOG,
13,5,465.l.83511.t.11,P Diddlers,16,FW,
13,5,465.l.83511.t.11,P Diddlers,31,HIT,
13,5,465.l.83511.t.11,P Diddlers,32,BLK,
13,5,465.l.83511.t.11,P Diddlers,19,W,
13,5,465.l.83511.t.11,P Diddlers,22,GA,
13,5,465.l.83511.t.11,P Diddlers,23,GAA,
13,5,465.l.83511.t.11,P Diddlers,25,SV,
13,5,465.l.83511.t.11,P Diddlers,24,SA,
13,5,465.l.83511.t.11,P Diddlers,26,SV%,
13,5,465.l.83511.t.11,P Diddlers,27,SHO,
13,6,465.l.83511.t.8,Bros before Ahos,1,G,
13,6,465.l.83511.t.8,Bros before Ahos,2,A,
13,6,465.l.83511.t.8,Bros before Ahos,4,+/-,
13,6,465.l.83511.t.8,Bros before Ahos,5,PIM,
13,6,465.l.83511.t.8,Bros before Ahos,8,PPP,
13,6,465.l.83511.t.8,Bros before Ahos,11,SHP,
13,6,465.l.83511.t.8,Bros before Ahos,14,SOG,
13,6,465.l.83511.t.8,Bros before Ahos,16,FW,
13,6,465.l.83511.t.8,Bros before Ahos,31,HIT,
13,6,465.l.83511.t.8,Bros before Ahos,32,BLK,
13,6,465.l.83511.t.8,Bros before Ahos,19,W,
13,6,465.l.83511.t.8,Bros before Ahos,22,GA,
13,6,465.l.83511.t.8,Bros before Ahos,23,GAA,
13,6,465.l.83511.t.8,Bros before Ahos,25,SV,
13,6,465.l.83511.t.8,Bros before Ahos,24,SA,
13,6,465.l.83511.t.8,Bros before Ahos,26,SV%,
13,6,465.l.83511.t.8,Bros before Ahos,27,SHO,
13,6,465.l.83511.t.12,The Epstein Islanders,1,G,
13,6,465.l.83511.t.12,The Epstein Islanders,2,A,
13,6,465.l.83511.t.12,The Epstein Islanders,4,+/-,
13,6,465.l.83511.t.12,The Epstein Islanders,5,PIM,
13,6,465.l.83511.t.12,The Epstein Islanders,8,PPP,
13,6,465.l.83511.t.12,The Epstein Islanders,11,SHP,
13,6,465.l.83511.t.12,The Epstein Islanders,14,SOG,
13,6,465.l.83511.t.12,The Epstein Islanders,16,FW,
13,6,465.l.83511.t.12,The Epstein Islanders,31,HIT,
13,6,465.l.83511.t.12,The Epstein Islanders,32,BLK,
13,6,465.l.83511.t.12,The Epstein Islanders,19,W,
13,6,465.l.83511.t.12,The Epstein Islanders,22,GA,
13,6,465.l.83511.t.12,The Epstein Islanders,23,GAA,
13,6,465.l.83511.t.12,The Epstein Islanders,25,SV,
13,6,465.l.83511.t.12,The Epstein Islanders,24,SA,
13,6,465.l.83511.t.12,The Epstein Islanders,26,SV%,
13,6,465.l.83511.t.12,The Epstein Islanders,27,SHO,
