Player,Team,Position,team_name,xPG_G,xPG_A,xPG_PPP,xPG_SOG,xPG_FOW,xPG_HIT,xPG_BLK,xPG_PIM,ROW_G,ROW_A,ROW_PPP,ROW_SOG,ROW_FOW,ROW_HIT,ROW_BLK,ROW_PIM,NW_G,NW_A,NW_PPP,NW_SOG,NW_FOW,NW_HIT,NW_BLK,NW_PIM,ROS_G,ROS_A,ROS_PPP,ROS_SOG,ROS_FOW,ROS_HIT,ROS_BLK,ROS_PIM
Rickard Rakell,PIT,C;LW;RW;IR;IR+,P Diddlers,0.30696222222222225,0.6042205555555556,0.3059299999999999,1.7905100000000003,0.1296288888888889,0.9191072222222224,1.0487361111111113,0.17733333333333334,1.1762792355555556,2.315373168888889,1.1723237599999996,6.86123432,0.49673790222222225,3.522018875555556,4.018756777777778,0.6795413333333333,0.6323421777777778,1.2446943444444447,0.6302157999999999,3.688450600000001,0.2670355111111111,1.8933608777777782,2.1603963888888895,0.36530666666666667,19.626550564444447,38.63265388111112,19.560552339999994,114.48162838000002,8.288211897777778,58.76587757444446,67.05408947222223,11.338338666666667
Jonathan Marchessault,NSH,RW,Sask Squatches,0.3493755555555556,0.19954666666666668,0.14985555555555558,2.7971288888888894,0.3493755555555556,2.1981511111111116,0.09977333333333334,0.49920444444444445,1.4184647555555556,0.8101594666666666,0.6084135555555555,11.35634328888889,1.4184647555555556,8.924493511111113,0.4050797333333333,2.026770044444444,1.051271046666667,0.6004359200000001,0.45091536666666676,8.41656082666667,1.051271046666667,6.614236693333336,0.30021796000000006,1.5021061733333334,22.63289786444445,12.926832613333334,9.707792744444445,181.20080655111116,22.63289786444445,142.39842712888893,6.463416306666667,32.33896311555556
Morgan Rielly,TOR,D,Dan's Dazzling Team,0.21207944444444446,0.38762388888888893,0.0,2.32066,0.0,0.6326444444444445,0.7547966666666668,0.17842222222222223,0.8890370311111112,1.6249193422222226,0.0,9.728206720000001,0.0,2.6520455111111114,3.1641076266666674,0.7479459555555557,0.6820474933333334,1.2465984266666668,0.0,7.463242560000001,0.0,2.0345845333333337,2.427426080000001,0.5738058666666667,13.869359428333334,25.34943946166667,0.0,151.76420202000003,0.0,41.373048733333334,49.36143761000001,11.668278066666668
Mike Matheson,MTL,D,P Diddlers,0.2761,0.24746333333333337,,1.3763166666666669,0.0,1.07158,2.257706666666667,0.7511744444444446,0.7562379,0.6778020700000001,,3.7697313500000007,0.0,2.9350576200000003,6.183858560000001,2.057466803333334,0.8705433,0.7802518900000001,,4.33952645,0.0,3.37869174,7.11854912,2.3684530233333336,18.499528299999998,16.580785723333335,,92.21734561666668,0.0,71.79907474,151.27311978666668,50.33094130111112
Tom Wilson,WSH,RW,The Epstein Islanders,0.513276111111111,0.6214799999999999,0.43310944444444444,2.243768333333333,0.10820388888888889,2.862496666666667,0.26780388888888884,0.8094838888888889,1.5767842133333332,1.9091865599999998,1.3305122133333334,6.892856319999999,0.3324023466666667,8.793589760000001,0.8226935466666665,2.4867345066666666,1.498252968333333,1.8141001199999995,1.2642464683333334,6.549559764999999,0.31584715166666666,8.35562777,0.7817195516666665,2.3628834716666667,33.71659446277777,40.824399719999995,28.450526296111107,147.3908980483333,7.107805257222222,188.03454353666666,17.591769657222216,53.17418717722222
Tomas Hertl,VGK,C;LW,Hughes your daddy,0.43335055555555557,0.5131372222222222,0.3255,2.3821116666666664,9.907291111111112,1.2392866666666666,0.32486944444444443,0.7548438888888889,1.3624541466666666,1.6133034266666666,1.0233720000000002,7.489359079999999,31.148523253333337,3.89631728,1.0213895333333334,2.373229186666667,1.7646034622222224,2.089494768888889,1.325436,9.699958706666665,40.34248940444445,5.046375306666667,1.3228683777777777,3.0737243155555554,29.284530492777776,34.676274066111105,21.9963135,160.9759600983333,669.5050114155556,83.74727507333333,21.95370244722222,51.01008547944444
Teuvo Teravainen,CHI,LW;RW,robert's Fabulous Team,0.07950222222222222,0.6734933333333334,0.29695111111111117,1.1367955555555556,0.21625111111111112,0.7590555555555556,0.4572422222222222,0.0,0.3180088888888889,2.6939733333333336,1.1878044444444447,4.547182222222222,0.8650044444444445,3.0362222222222224,1.8289688888888889,0.0,0.1594814577777778,1.351027626666667,0.5956839288888891,2.2804118844444448,0.43379972888888896,1.5226654444444447,0.9172278977777779,0.0,5.240229973333333,44.39196608,19.572938586666673,74.92960545333334,14.253759486666668,50.031628833333336,30.138206593333333,0.0
Jacob Trouba,ANA,D,Sask Squatches,0.2341305555555556,0.35223444444444446,,1.2326561111111112,0.0,2.7636277777777782,2.260997777777778,0.0,0.9084265555555556,1.3666696444444444,,4.782705711111111,0.0,10.72287577777778,8.772671377777778,0.0,0.7108203666666667,1.0693837733333333,,3.7423439533333336,0.0,8.390373933333334,6.864389253333334,0.0,15.637579805555559,23.525738544444447,,82.32910166111112,0.0,184.5826992777778,151.01204157777778,0.0
Filip Forsberg,NSH,LW,The Epstein Islanders,0.3767788888888889,0.34800333333333333,0.17396666666666669,2.94185,0.0,2.418266666666667,0.3198533333333333,0.40555444444444444,1.5297222888888888,1.4128935333333332,0.7063046666666667,11.943911,0.0,9.818162666666666,1.2986045333333331,1.6465510444444442,1.1337276766666666,1.0471420300000003,0.5234657000000001,8.85202665,0.0,7.276564400000002,0.9624386800000001,1.2203133233333336,24.40811320111111,22.544003936666666,11.269734633333334,190.57598485,0.0,156.65773293333334,20.720418786666666,26.272222465555554
Colton Parayko,STL,D,P Diddlers,0.0,0.5132866666666668,,1.56654,0.0,1.0783022222222223,1.697336666666667,0.1596977777777778,0.0,1.979233386666667,,6.04057824,0.0,4.157933368888889,6.544930186666668,0.6157946311111112,0.0,1.4705663000000004,,4.4881371,0.0,3.0893358666666666,4.862869550000001,0.45753413333333337,0.0,33.87384028,,103.38224076,0.0,71.16147685333333,112.01403598,10.539095146666668
Esa Lindell,DAL,D,Sask Squatches,0.08142000000000002,0.26999611111111116,,0.8917533333333334,0.0,0.7535672222222223,1.9690672222222223,0.2165905555555556,0.3276340800000001,1.0864643511111114,,3.5884154133333337,0.0,3.0323545022222222,7.923526502222223,0.8715603955555558,0.22594050000000007,0.7492392083333336,,2.4746155,0.0,2.0911490416666667,5.464161541666668,0.6010387916666667,5.373964260000001,17.820553321666665,,58.85839526,0.0,49.737697368333336,129.96434386833332,14.295626438333334
Shayne Gostisbehere,CAR,D;IR+,Autodraft Anomalies,0.18400444444444441,0.950168888888889,,1.0001600000000002,0.0,0.2660844444444445,1.3162355555555556,0.36606666666666676,0.5520133333333332,2.850506666666667,,3.0004800000000005,0.0,0.7982533333333335,3.948706666666667,1.0982000000000003,0.5685737333333333,2.936021866666667,,3.0904944000000008,0.0,0.8222009333333336,4.067167866666667,1.1311460000000004,11.985129488888887,61.88925057777778,,65.1454216,0.0,17.331410288888893,85.73300291111111,23.84375233333334
Jake McCabe,TOR,D,Trocheck Backcheck Paycheque,0.10709222222222223,0.21768777777777779,,0.7310822222222222,0.0,1.5429944444444441,2.787471111111111,0.7594633333333333,0.4489305955555556,0.9125471644444445,,3.0646966755555556,0.0,6.46823271111111,11.685078897777778,3.1836702933333334,0.3444085866666667,0.7000838933333333,,2.3511604266666666,0.0,4.962270133333333,8.964507093333333,2.44243408,7.003510056666667,14.236127603333335,,47.810584086666665,0.0,100.90720768333331,182.29224825333336,49.666623609999995
MacKenzie Weegar,CGY,D,Bros before Ahos,0.0,0.17445000000000005,0.10080777777777777,1.504936666666667,0.0,2.336023333333334,1.6510366666666672,1.512016666666667,0.0,0.5296302000000002,0.30605241333333333,4.568987720000001,0.0,7.092166840000002,5.012547320000001,4.590482600000001,0.0,0.5767317000000003,0.33327051333333335,4.9753206200000015,0.0,7.722893140000003,5.458327220000002,4.998727100000002,0.0,11.521550250000004,6.657849683333334,99.39354215000003,0.0,154.28266105000003,109.04271665000005,99.86114075000003
Jake Guentzel,T.B,LW,Sask Squatches,0.434948888888889,0.5357822222222223,0.1881888888888889,3.4896288888888893,1.4631,0.08020444444444447,0.5641377777777778,0.434948888888889,1.2148122466666669,1.496439746666667,0.5256115666666666,9.746533486666669,4.0864383,0.2240110133333334,1.5756368133333336,1.2148122466666669,1.210897706666667,1.491617706666667,0.5239178666666667,9.715126826666669,4.0732704,0.2232891733333334,1.5705595733333335,1.210897706666667,29.068504142222228,35.807397475555554,12.577039822222222,233.21887790222223,97.78189920000001,5.3602234311111125,37.70245596444445,29.068504142222228
Carter Verhaeghe,FLA,LW,Dan's Dazzling Team,0.17384333333333335,0.27376888888888895,0.14490666666666666,2.592985555555556,0.4766216666666667,0.7078666666666668,0.27376888888888895,0.20223555555555556,0.5778552400000001,0.9100077866666669,0.48166976000000006,8.619083986666668,1.5842904200000003,2.3529488000000005,0.9100077866666669,0.6722309866666668,0.48397984000000005,0.7621725866666669,0.40342016,7.218871786666668,1.3269147200000002,1.9707008000000001,0.7621725866666669,0.5630237866666667,11.618297653333336,18.29652238222223,9.684402346666667,173.2944106488889,31.85357922666667,47.308145066666675,18.29652238222223,13.515806648888889
Shea Theodore,VGK,D,Hughes your daddy,0.0,0.40516333333333343,0.10824833333333335,1.8853022222222224,0.0,0.0,2.3242111111111114,0.21518000000000004,0.0,1.2738335200000004,0.34033276000000007,5.927390186666668,0.0,0.0,7.307319733333335,0.6765259200000001,0.0,1.6498250933333338,0.4407872133333334,7.67695064888889,0.0,0.0,9.464187644444445,0.8762129600000002,0.0,27.379722576666673,7.315097621666667,127.40306827111114,0.0,0.0,157.06321425555558,14.541218860000003
Ryan Hartman,MIN,C;RW,Jagrbombs,0.24669166666666664,0.20178333333333331,0.10108444444444446,2.9275466666666667,6.302045,0.8256699999999999,1.0274533333333333,0.3486633333333334,1.0548535666666665,0.8628255333333332,0.43223708444444453,12.518189546666667,26.947544419999996,3.5305649199999993,4.393390453333333,1.4908844133333334,0.7578368,0.6198783999999999,0.3105314133333334,8.993423360000001,19.35988224,2.53645824,3.15633664,1.0710937600000001,15.967611508333333,13.060829816666665,6.5428928355555565,189.49131309333336,407.912466715,53.443142089999995,66.50397190666666,22.56793157666667
Artturi Lehkonen,COL,LW;RW,Trocheck Backcheck Paycheque,0.34889111111111115,0.6794466666666666,0.0,2.477869444444445,0.0,0.549328888888889,0.9268166666666668,0.0,0.7270890755555557,1.4159668533333334,0.0,5.163879922222224,0.0,1.1448014044444448,1.9314859333333338,0.0,1.2950838044444446,2.5221060266666666,0.0,9.19785137777778,0.0,2.039108835555556,3.4403434666666675,0.0,23.585388002222224,45.93127411333333,0.0,167.5064523138889,0.0,37.13518221777778,62.65373348333334,0.0
Tyler Bertuzzi,CHI,LW;RW,Bar Down Beauties,0.24395555555555554,0.4213777777777778,0.24370555555555556,2.278212222222222,1.7326388888888888,1.3334388888888888,0.0,1.9544166666666665,0.9758222222222221,1.6855111111111112,0.9748222222222223,9.112848888888887,6.930555555555555,5.333755555555555,0.0,7.817666666666666,0.48937484444444446,0.8452838222222223,0.4888733444444445,4.570093717777778,3.4756736111111115,2.6748784111111115,0.0,3.9205598333333334,16.07984253333333,27.77427346666667,16.063364283333335,150.16380220333332,114.20342708333332,87.89095748333334,0.0,128.82146575
Nathan MacKinnon,COL,C,Trocheck Backcheck Paycheque,0.79695,0.6961694444444445,0.4485466666666667,4.53463888888889,10.912397222222223,0.99995,0.449225,0.7530055555555556,1.6608438,1.4508171222222224,0.9347712533333334,9.450187444444447,22.741435811111113,2.0838958,0.9361849,1.569263577777778,2.9582784,2.584180977777778,1.6650052266666668,16.832579555555558,40.5068184888889,3.7118144,1.6675232,2.7951566222222226,53.874616950000004,47.06175061388889,30.322203213333335,306.5461235277778,737.6889646194444,67.59761995,30.368059225,50.90392856111111
Seth Jones,FLA,D,The Epstein Islanders,0.0,0.5521405555555556,0.2749100000000001,1.4192383333333336,0.0,1.4604472222222222,0.9562833333333335,0.2896977777777778,0.0,1.8353152066666671,0.9138008400000004,4.717548220000001,0.0,4.854526566666667,3.178685800000001,0.9629554133333333,0.0,1.537159306666667,0.7653494400000003,3.9511595200000014,0.0,4.065885066666667,2.662292800000001,0.8065186133333333,0.0,36.9006576088889,18.372785120000007,94.85053629333336,0.0,97.60460875555556,63.91032773333335,19.361081884444445
Elias Lindholm,BOS,C,Bros before Ahos,0.32352833333333336,0.3895883333333334,0.5794199999999999,1.6653966666666669,10.067755000000002,1.4647700000000001,1.188865,0.7044966666666667,0.9967907949999999,1.2003216550000002,1.7851930199999997,5.13108713,31.018753155000002,4.51295637,3.662893065,2.17055423,0.92982043,1.1196768700000002,1.6652530799999998,4.78635002,28.934727870000003,4.2097489800000005,3.4167980100000004,2.02472342,20.637225326666666,24.85106060666667,36.960042959999996,106.23232257333335,642.2019559400002,93.43474876,75.83532062,44.93843337333333
Sean Monahan,CBJ,C,Hughes your daddy,0.0,0.47018,0.23476833333333336,2.5894666666666666,10.936766666666667,0.7642800000000001,0.11723333333333333,0.17686666666666664,0.0,1.8976464799999997,0.9475249933333333,10.451087466666666,44.14079026666666,3.08463408,0.47315373333333327,0.7138338666666665,0.0,1.3809186599999999,0.689514595,7.6052636,32.1212837,2.24469036,0.3443143,0.5194574,0.0,30.761526500000002,15.359718208333335,169.41585666666666,715.5379591666667,50.003019,7.669990833333333,11.571501666666666
Darnell Nurse,EDM,D,Bros before Ahos,0.10040222222222223,0.3749833333333334,,2.2745255555555555,0.0,1.5928200000000001,3.0709355555555558,0.5498455555555556,0.2921704666666667,1.0912015000000002,,6.618869366666666,0.0,4.635106200000001,8.936422466666667,1.6000505666666667,0.3738978755555556,1.3964379333333337,,8.470333168888889,0.0,5.93166168,11.43616400888889,2.0476248488888893,6.631365973333334,24.7668992,,150.22786389333334,0.0,105.20257536000001,202.82915157333332,36.31619925333334
Bo Horvat,NYI,C,Sask Squatches,0.70473,0.530648888888889,0.4121311111111111,3.648046666666667,10.558771111111112,0.64704,0.3520088888888888,0.17864000000000002,2.1712731299999994,1.6349292266666666,1.2697759533333333,11.23963178,32.53157379333333,1.9935302399999995,1.0845393866666664,0.55038984,2.63287128,1.9825042488888893,1.5397218311111112,13.629102346666668,39.447568871111116,2.41734144,1.3151052088888886,0.6673990400000002,46.12810215,34.733623022222226,26.976041877777778,238.7828945666667,691.1243630777778,42.35200319999999,23.04074182222222,11.692881200000002
Valeri Nichushkin,COL,LW;RW,Autodraft Anomalies,0.5053677777777777,0.2754588888888889,0.20208000000000004,2.910097777777778,0.10085,1.1564944444444445,0.2754588888888889,0.2034588888888889,1.053186448888889,0.5740563244444445,0.4211347200000001,6.06464376888889,0.2101714,2.4101344222222223,0.5740563244444445,0.42400832444444453,1.875925191111111,1.0225033955555558,0.7501209600000002,10.802282951111113,0.3743552,4.292907377777778,1.0225033955555558,0.7552393955555556,34.163367145555554,18.62129634777778,13.660810080000001,196.72551987555556,6.817560849999999,78.18018093888888,18.62129634777778,13.75402434777778
Josh Morrissey,WPG,D,Bar Down Beauties,0.0,0.8401333333333334,0.21701111111111113,1.759432777777778,0.0,0.7309472222222222,2.2169711111111114,0.5367044444444444,0.0,2.7926032000000007,0.7213449333333334,5.848354553333334,0.0,2.4296685666666664,7.369211973333335,1.7840055733333335,0.0,2.5204000000000004,0.6510333333333334,5.278298333333334,0.0,2.1928416666666664,6.650913333333334,1.6101133333333333,0.0,55.35386493333334,14.29821107777778,115.92374742944448,0.0,48.15991963055556,146.0695755977778,35.36184573111111
Nikita Zadorov,BOS,D,Trocheck Backcheck Paycheque,0.0658311111111111,0.2577333333333333,,0.715105,0.0,3.7624199999999997,1.61925,1.2759166666666666,0.20282565333333327,0.7940763999999998,,2.203238505,0.0,11.592016019999999,4.98890925,3.9310992499999995,0.1891986133333333,0.7407255999999999,,2.05521177,0.0,10.81319508,4.6537245,3.6669845,4.199234915555555,16.440293866666664,,45.61511774,0.0,239.99724695999996,103.288719,81.38817233333332
Aaron Ekblad,FLA,D,Bros before Ahos,0.0730888888888889,0.1749377777777778,0.07244444444444445,1.4933977777777776,0.0,1.0704333333333333,1.449068888888889,0.5495966666666666,0.24294746666666672,0.5814931733333334,0.24080533333333337,4.964054213333332,0.0,3.5581204000000004,4.816704986666667,1.82685932,0.2034794666666667,0.4870267733333334,0.20168533333333336,4.157619413333332,0.0,2.9800864000000002,4.034207786666667,1.53007712,4.884676622222224,11.691441564444448,4.841607111111112,99.80676028444444,0.0,71.53920053333333,96.84417198222224,36.730644426666665
Sam Reinhart,FLA,C;RW,P Diddlers,0.45008777777777775,0.07172222222222223,0.17374055555555556,3.172462222222222,1.5363533333333332,1.275672222222222,0.7538622222222222,0.20372111111111113,1.4960917733333334,0.23840466666666668,0.5775136066666667,10.545264426666666,5.1068384799999995,4.240334466666667,2.505838026666667,0.6771689733333335,1.2530443733333334,0.1996746666666667,0.4836937066666667,8.832134826666666,4.27720768,3.5514714666666665,2.0987524266666666,0.5671595733333334,30.080266364444444,4.793339555555557,11.61142880888889,212.02199523555552,102.67756597333333,85.25572595555555,50.38212003555556,13.61508929777778
Leon Draisaitl,EDM,C;LW,Bar Down Beauties,0.725006111111111,0.47874777777777777,0.5203244444444445,2.926717222222222,8.469255,0.6503394444444444,0.07168,0.14634666666666665,2.109767783333333,1.3931560333333333,1.5141441333333334,8.516747116666664,24.64553205,1.8924877833333331,0.20858879999999996,0.4258688,2.699922757777778,1.7828567244444444,1.9376882311111114,10.899094935555555,31.539505620000003,2.421864091111111,0.26693632,0.5449949866666667,47.88520362666666,31.620333226666666,34.366388906666664,193.30381909333332,559.3773542399999,42.95361962666666,4.73432064,9.665904639999999
Sam Bennett,FLA,C,Jagrbombs,0.07219555555555555,0.1008688888888889,0.07245333333333334,1.8855555555555559,7.02324,2.0145355555555553,0.5061111111111112,0.8407444444444445,0.23997802666666668,0.3352881866666667,0.24083488000000006,6.267586666666669,23.34524976,6.696316186666666,1.6823133333333338,2.794634533333334,0.20099242666666667,0.2808189866666667,0.20171008000000004,5.249386666666668,19.55270016,5.608466986666666,1.4090133333333337,2.3406325333333333,4.824973368888889,6.741269582222223,4.8422011733333346,126.01544888888891,469.37717568000005,134.6354402488889,33.82441777777778,56.18863271111112
William Nylander,TOR,C;RW;IR+,Jagrbombs,0.33315777777777783,1.3665216666666669,0.24316888888888893,1.6116572222222223,0.8782000000000001,0.24513555555555555,0.33315777777777783,0.17863333333333334,1.3965974044444447,5.728458826666667,1.0193639822222225,6.756067075555556,3.6814144000000004,1.027608248888889,1.3965974044444447,0.7488309333333334,1.0714354133333335,4.394733680000001,0.7820311466666668,5.183089626666668,2.8242912000000007,0.7883559466666668,1.0714354133333335,0.5744848000000001,21.78751919333334,89.366417435,15.902515826666669,105.39754736166667,57.43164540000001,16.031129926666665,21.78751919333334,11.682084099999999
Nikolaj Ehlers,CAR,LW;RW,Dan's Dazzling Team,0.0,0.3526122222222222,0.0,2.355288333333333,0.5880888888888889,0.41179666666666664,0.32363666666666663,0.7046672222222221,0.0,1.0578366666666668,0.0,7.065865,1.7642666666666666,1.23539,0.9709099999999999,2.1140016666666663,0.0,1.0895717666666669,0.0,7.27784095,1.8171946666666667,1.2724517,1.0000373,2.1774217166666663,0.0,22.967397094444447,0.0,153.41170559166667,38.30516977777778,26.822375883333333,21.080074283333328,45.898499519444435
Kevin Fiala,L.A,LW,Autodraft Anomalies,0.44869111111111115,0.2741705555555556,0.34669833333333333,2.781652222222222,0.0,0.7252194444444445,0.17452055555555554,0.3472616666666667,1.3541497733333334,0.8274467366666668,1.04633557,8.395026406666666,0.0,2.188712283333334,0.5267030366666666,1.04803571,1.2895382533333335,0.7879661766666667,0.99641101,7.994468486666666,0.0,2.0842806833333336,0.5015720766666666,0.9980300299999999,29.47765992666667,18.012182988333333,22.777040404999997,182.74620604333333,0.0,47.64474184166667,11.465476938333332,22.814049715
Dylan Larkin,DET,C,Jagrbombs,0.8118572222222222,0.8403005555555556,0.4853222222222222,2.912611666666667,10.594055,0.45620666666666676,0.40492722222222227,0.6974066666666667,2.3113575116666665,2.3923356816666668,1.3817123666666666,8.292205415,30.161274585,1.2988203800000002,1.1528278016666669,1.98551678,2.4647985266666668,2.551152486666667,1.4734382666666666,8.84268902,32.163550980000004,1.3850434400000005,1.2293590466666668,2.1173266400000004,52.963941463333335,54.81952764333334,31.661451133333333,190.01295991,691.1349600900002,29.762010520000008,26.416642123333336,45.497416120000004
Alex Tuch,BUF,RW,Bros before Ahos,0.32680000000000003,0.6222877777777779,,2.347115555555556,0.32680000000000003,0.21681666666666669,1.354558888888889,2.599746666666667,0.9745176000000002,1.8556621533333337,,6.999098586666667,0.9745176000000002,0.6465473,4.039294606666668,7.752444560000001,0.9333408000000001,1.7772538933333337,,6.703362026666667,0.9333408000000001,0.6192284,3.8686201866666674,7.424876480000001,21.7122652,41.344177667777785,,155.9400103955556,21.7122652,14.405082516666667,89.99553801888891,172.72456878666668
Nick Schmaltz,UTA,C;RW,Bros before Ahos,0.7079355555555555,0.9280155555555555,0.5776766666666666,3.4919844444444443,1.6947677777777777,0.1751477777777778,0.7079355555555555,0.34767555555555557,2.780770862222222,3.645245102222222,2.2691139466666663,13.716514897777778,6.65704783111111,0.6879804711111112,2.780770862222222,1.3656695822222222,1.5602899644444446,2.0453462844444443,1.2731993733333333,7.696333715555556,3.7352681822222222,0.38602570222222227,1.5602899644444446,0.7662769244444445,46.66428008,61.171073359999994,38.078135159999995,230.17764664,111.71231284,11.545040920000002,46.66428008,22.917381920000004
David Pastrnak,BOS,RW,Jagrbombs,0.5143366666666667,0.741995,0.5800066666666666,3.2731950000000007,0.0,2.064604444444445,0.22765833333333335,0.7794477777777779,1.5846712699999999,2.2860865949999996,1.7870005399999995,10.084713795,0.0,6.3610462933333345,0.701415325,2.401478603333333,1.47820358,2.1324936299999995,1.6669391599999996,9.407162430000001,0.0,5.933673173333334,0.6542900500000001,2.2401329133333334,32.80850729333333,47.33037706,36.99746525333333,208.79056266000003,0.0,131.69698830222225,14.521869766666669,49.71941484888889
Adrian Kempe,L.A,RW,Sask Squatches,0.44934166666666664,0.8258694444444444,0.3468766666666667,2.957441666666667,0.8109416666666667,2.5367249999999997,0.5936972222222222,1.0996527777777776,1.3561131499999999,2.4924739833333334,1.04687378,8.92555895,2.4474219500000003,7.655836049999999,1.7917782166666667,3.3187520833333326,1.2914079499999997,2.3735487833333333,0.9969235400000002,8.49968735,2.3306463500000003,7.290547649999999,1.7062858166666666,3.1604020833333326,29.520399474999998,54.25714489166666,22.788756370000005,194.295045175,53.276434675000004,166.65522232499998,39.004126408333335,72.24388854166665
Brandon Montour,SEA,D,Trocheck Backcheck Paycheque,0.40110000000000007,0.8662833333333336,,2.9337933333333335,0.0,1.6658900000000005,2.331623333333334,0.6662533333333336,1.6044000000000003,3.4651333333333345,,11.735173333333334,0.0,6.663560000000002,9.326493333333335,2.6650133333333343,1.1744208000000003,2.536477600000001,,8.590146879999999,0.0,4.877725920000001,6.826993120000001,1.9507897600000006,27.075854400000004,58.47759013333335,,198.04278517333333,0.0,112.45423856000004,157.39390149333337,44.974765013333354
Ryan Donato,CHI,C;LW;RW,P Diddlers,0.65208,0.21666000000000002,0.10845388888888889,2.4847383333333335,1.2164700000000002,1.4844000000000002,0.18813000000000002,0.5950200000000001,2.60832,0.8666400000000001,0.43381555555555557,9.938953333333334,4.865880000000001,5.937600000000001,0.7525200000000001,2.3800800000000004,1.30807248,0.4346199600000001,0.21755850111111114,4.984385096666667,2.4402388200000007,2.9777064000000006,0.3773887800000001,1.1936101200000004,42.98054904000001,14.280710580000003,7.1485211783333344,163.77655776500004,80.18118711000001,97.84125720000002,12.400212690000002,39.21955326000001
Brayden Point,T.B,C,Boats and Ahos,0.18915500000000002,0.5649161111111112,0.2676694444444444,1.8115972222222225,4.941546666666667,0.18915500000000002,0.37831000000000004,0.37831000000000004,0.5283099150000001,1.5778106983333335,0.7476007583333333,5.059791041666667,13.801739840000003,0.5283099150000001,1.0566198300000003,1.0566198300000003,0.5266075200000001,1.5727264533333336,0.7451917333333332,5.043486666666667,13.757265920000004,0.5266075200000001,1.0532150400000002,1.0532150400000002,12.64160696,37.754473537777784,17.88888431111111,121.07266555555557,330.2534468266667,12.64160696,25.28321392,25.28321392
Jake Walman,EDM,D,The Epstein Islanders,0.20049999999999998,0.7986583333333335,,0.9991583333333334,0.0,0.40099999999999997,2.5998166666666673,0.0,0.583455,2.32409575,,2.90755075,0.0,1.16691,7.565466500000002,0.0,0.7466619999999999,2.974203633333334,,3.7208656333333336,0.0,1.4933239999999999,9.68171726666667,0.0,13.242623999999998,52.7497856,,65.9924096,0.0,26.485247999999995,171.71269120000005,0.0
Devon Toews,COL,D,Trocheck Backcheck Paycheque,0.0,0.10035222222222223,,1.5799300000000003,0.0,0.2038288888888889,1.1289,0.0,0.0,0.20913403111111115,,3.2925741200000007,0.0,0.42477940444444445,2.3526276,0.0,0.0,0.3725074488888889,,5.864700160000002,0.0,0.7566128355555556,4.1904768,0.0,0.0,6.783910574444445,,106.80484793000001,0.0,13.779036717777776,76.3147689,0.0
Gustav Forsling,FLA,D,Sask Squatches,0.0,0.3208522222222222,,1.1453955555555557,0.0,1.275211111111111,1.1741700000000002,0.0,0.0,1.0665127866666666,,3.8072948266666673,0.0,4.238801733333333,3.902941080000001,0.0,0.0,0.8932525866666666,,3.1887812266666673,0.0,3.5501877333333334,3.2688892800000007,0.0,0.0,21.443195715555557,,76.54907576888891,0.0,85.22490897777777,78.47212944000002,0.0
Dakota Joshua,TOR,C;LW,Hughes your daddy,0.21680000000000002,0.10840000000000001,,1.0797311111111112,0.10840000000000001,3.54706,0.7317844444444443,0.21680000000000002,0.9088256000000001,0.45441280000000006,,4.526232817777778,0.45441280000000006,14.86927552,3.067640391111111,0.9088256000000001,0.6972288000000001,0.34861440000000005,,3.4724152533333337,0.34861440000000005,11.407344960000001,2.3534187733333334,0.6972288000000001,14.178069600000002,7.089034800000001,,70.61117547333333,7.089034800000001,231.96708282000003,47.856507313333324,14.178069600000002
Rasmus Andersson,CGY,D,Sask Squatches,0.20225944444444446,0.10151944444444445,0.10112777777777777,2.504853333333333,0.0,0.6513983333333333,1.5785155555555557,0.6075577777777778,0.6140596733333334,0.3082130333333334,0.30702393333333333,7.60473472,0.0,1.97764534,4.792373226666667,1.8445454133333334,0.6686697233333335,0.3356232833333334,0.33432843333333334,8.28104512,0.0,2.15352289,5.218572426666667,2.0085860133333338,13.358225008333335,6.704851708333335,6.678984083333333,165.4330384,0.0,43.021602924999996,104.25305986666667,40.126153433333336
Kyle Connor,WPG,LW,robert's Fabulous Team,0.4574366666666667,0.7036077777777778,0.2968088888888889,3.6987733333333335,0.0,0.43304,0.18890111111111113,0.37577,1.5205194800000004,2.3387922533333336,0.9865927466666667,12.294722560000002,0.0,1.43942496,0.6279072933333334,1.24905948,1.3723100000000001,2.1108233333333333,0.8904266666666667,11.09632,0.0,1.2991199999999998,0.5667033333333333,1.12731,30.139129656666668,46.35860565444445,19.555847262222223,243.70107861333335,0.0,28.531706479999997,12.44612750777778,24.75835799
Pavel Zacha,BOS,C;LW,Bar Down Beauties,0.16157333333333337,0.6480933333333335,0.4175,1.5981466666666668,5.519413333333334,1.1328133333333337,0.41769333333333336,0.6480933333333335,0.4978074400000001,1.9967755600000003,1.2863174999999998,4.92388988,17.005312480000004,3.4901978800000006,1.2869131600000001,1.9967755600000003,0.4643617600000001,1.8626202400000003,1.199895,4.593073520000001,15.862793920000005,3.2557055200000007,1.2004506400000001,1.8626202400000003,10.306439786666669,41.34057754666668,26.63149,101.94257957333333,352.0723377066667,72.25989690666668,26.643822346666667,41.34057754666668
